SMILES,CYP3A4,SP-4,VP-7,SP-3,VP-3,WTPT-1,ATSp3,SP-1,ETA_Eta_L,nBondsS,VP-2,SP-7,SP-2,VP-1,ETA_Beta_s,CrippenMR,VP-5,VP-0,ATSp2,ETA_Alpha,ATSp1
O=Cc1cn(nc1C2=Cc3c(OC2=O)ccc4ccccc34)c5ccccc5,1,9.791995788,0.867078501,11.158059,4.787293282,58.75105288,3663.176408,13.74151474,4.9081,33,6.477059771,4.669057626,12.2839757,8.806905194,17.75,109.056,2.407099905,14.70207583,2501.247735,13.29999,2056.815045
FC(F)(F)c1cc(nc2c(Br)c(nn12)C(=O)NCc3occc3)c4cccs4,1,8.781705825,0.909567075,10.50816312,5.437822822,57.08607229,3558.64798,13.34235516,5.44661,32,7.402415,3.920503812,13.04003881,9.525531625,18.75,105.7627,2.172288895,16.22929534,2445.91801,13.79045,2030.285387
O=C(CSc1nnc(SCC(=O)c2occc2)s1)c3occc3,0,6.224332543,1.386740901,8.119478968,5.823293721,46.68535613,2608.861746,11.22034669,4.92491,27,7.634637651,1.591282827,9.743445055,9.234445631,14.5,87.1485,3.07918372,14.07997014,2021.603274,11.63331,1776.992466
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,0,4.651885722,0.318818087,5.171615432,2.235286349,32.07586343,1502.887864,7.558550648,2.99872,23,3.69587722,1.72362094,7.28642143,4.940328679,10,68.5637,1.047436419,9.112076558,1086.135823,7.46666,938.9874703
O=C(CN1C(=O)N(Cc2occc2)C(=O)c3c4CCCCCc4sc13)Nc5ccccc5,1,10.75086938,2.037853634,12.17989145,7.136798998,66.44927051,4672.168903,15.61419354,7.55561,49,9.081808369,4.897837236,14.05159138,11.5840654,21.25,127.5562,4.201910375,18.32071485,3186.434355,15.36665,2624.410629
O=C(N1CCc2ccccc2C1)c3cc(on3)c4occc4,1,7.159324407,0.612496566,8.647627559,3.91116178,45.83630648,2246.35937,10.80966309,4.36275,31,5.299122492,2.682213801,9.614613849,7.17746713,14.75,84.404,1.78199838,11.85929456,1606.488719,10.29999,1357.104262
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3ccc4C(=O)OCc4c3,1,8.57890407,0.830384794,10.6015984,5.395314786,57.4403265,3137.896423,13.50804039,5.85606,38,7.369233852,3.242631925,12.45840848,9.583440328,17.75,101.0157,2.290489046,16.1166593,2268.263068,13.33332,1938.488037
CN1C(=O)\C(=C\2/SC(=NC2=O)Nc3cccc(C)c3C)\c4ccccc14,1,8.752704923,1.012909715,10.52856817,5.692173575,53.3580735,3920.884428,12.46923425,5.51914,36,7.281155389,3.425316432,11.64940469,9.046001153,16.75,108.0787,2.698828676,15.47712053,2658.820458,12.69999,2191.431176
O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,1,4.986506351,0.31520885,7.014099851,3.667229808,43.81945959,1604.607688,10.64786705,4.71452,31,5.36494877,1.101398429,9.114697283,7.542927894,13.75,84.3132,1.078134241,12.55851506,1309.083598,10.39998,1190.249836
Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1,1,7.161749446,0.720946384,8.316323652,3.917100269,43.59296493,2571.563314,10.20350994,3.94048,25,5.480405842,2.864991468,9.574805729,7.038353374,14.5,76.498,1.689553828,11.75523214,1762.229198,10.03332,1457.50347
OC(=O)c1cc(nc2ccccc12)c3occc3,0,5.682368381,0.396481597,6.621029699,2.720215856,37.04617334,1842.192788,8.754020195,3.01778,21,3.854659555,2.316900558,7.892283745,5.424813284,11.5,71.3508,1.214305787,9.329725925,1303.153854,8.39999,1094.721955
Cc1occc1C(=O)NCc2cccc(CNC(=O)c3ccoc3C)c2,0,7.390988062,0.448351442,9.269379026,4.104423859,52.54244487,2275.849906,12.5417139,5.15157,39,5.966229802,2.064407496,11.15200934,8.267498805,16.5,97.6829,1.39530234,14.66600888,1721.452846,12.13332,1511.112781
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,1,10.33898474,0.70210695,12.31319305,4.992356218,68.53933618,3454.033271,16.15299968,5.54194,40,7.291115931,4.03560123,14.4336795,10.24119559,21.5,131.4629,2.188850502,17.35677637,2523.204155,15.59999,2155.596035
Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4,1,8.669964879,1.503908971,9.926289917,5.919412867,53.57696166,3805.000339,12.56288195,6.00932,40,7.584794322,3.751268169,11.55994625,9.505083522,17,103.178,3.431254462,15.54565447,2608.350097,12.69999,2160.360501
CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,1,9.810530838,0.972670095,10.88968469,5.574725603,59.19430703,4055.191377,13.82049898,6.72153,43,7.656875169,4.30724658,13.28302647,9.849977496,18.5,114.8628,2.632911847,16.34018744,2688.713751,13.73331,2220.565937
C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N,1,6.987208144,0.533787758,8.133582405,3.200956522,42.94135563,2772.123545,10.16823376,3.93869,24,4.457326269,3.126369626,8.846596262,6.230444515,14.25,75.361,1.572860936,10.98366614,1891.557161,9.76666,1565.386106
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3,1,8.564332669,0.653774784,10.75086985,4.900836302,59.27487235,3240.58166,13.90381667,5.96321,40,7.204850302,2.902860233,13.27343367,9.367140992,18.75,105.1107,2.083309697,15.87895257,2313.817177,13.73331,1990.446496
COc1ccc(Cl)cc1NC(=O)c2ocnc2C,1,5.059371127,0.199067737,6.259680617,2.596567,35.90468906,1558.542185,8.613392203,3.24957,24,4.002059605,1.138139326,7.631660145,5.543109255,12,69.6307,0.906075221,10.61525296,1162.056865,8.51428,1017.513556
COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,1,12.24433185,1.508417896,13.91467824,6.772247786,75.91064094,5878.887768,17.70605846,7.63592,51,9.525105821,6.159565482,16.88558063,12.21691395,23.5,140.8208,3.683856264,21.30304104,3899.498008,17.91427,3201.18521
COc1ccc(NC(=O)c2occc2)cc1N,0,4.635609326,0.177638351,5.889625501,2.232537824,34.02011068,1329.315354,8.2027086,2.91068,24,3.388154984,1.095560857,7.082212614,4.988373794,11,69.3931,0.720617047,9.266196756,1010.220302,7.79999,892.1645858
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,0,6.541140504,0.573850756,8.171574108,4.990463809,49.60998218,3036.614069,11.96789359,6.45678,42,7.248600912,1.790896104,10.54034896,9.633461343,14.75,100.5087,2.029708861,15.58567919,2269.919666,12.46665,2003.325332
CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,1,7.323942778,0.944877863,9.034557165,5.387602283,52.5224043,3013.996075,12.5797187,5.7787,38,7.305484266,2.403159101,11.082913,9.908820951,16.75,103.8262,2.303947505,16.02394709,2217.728093,12.76665,1915.77887
Cc1ccc2nc(O)c(cc2c1)c3nc4ccccn4c3NCc5occc5,1,9.573587039,0.867249864,10.9580023,4.74533909,58.62320574,3534.843744,13.68667319,5.02909,39,6.726466048,4.511248311,12.55056209,9.029780738,19,114.3267,2.297621752,15.25506241,2420.96405,13.26666,2005.248496
O\C(=C(/C#N)\c1nc2ccccc2[nH]1)\Nc3ccc(Cl)cc3,1,6.59431802,0.37947021,7.925846294,3.333723092,44.8846313,2283.27763,10.6690351,3.58822,26,5.006298257,2.335666622,9.447087241,6.860091375,14.25,88.5025,1.418154176,12.09433636,1672.857823,10.64762,1440.186554
CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,0,5.923424882,1.115440591,7.27566531,5.159644861,40.99893547,2887.093284,9.775188245,4.5561,29,6.520966355,2.199996444,8.488824787,8.149521527,12.25,90.5037,2.609157337,12.68326681,2075.565685,10.29999,1754.099565
O=C(Nc1cccc(c1)c2cn3cccnc3n2)c4ccc5OCOc5c4,1,9.112625425,0.641881698,10.60763107,4.286465622,56.72729407,2907.421765,13.25915283,4.79146,34,6.05607452,3.795338627,12.06599282,8.373489443,19,106.1917,1.926541637,14.1243454,2061.781414,12.59999,1732.155287
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,1,9.524459046,0.743650328,11.60687758,4.7652462,63.49840242,3234.772091,14.97356555,6.77707,42,6.969584206,3.971845616,13.46302847,9.745134205,20.25,115.4667,2.258273727,16.71379594,2297.368388,14.19998,1943.140981
Cc1ccc2[nH]c(nc2c1)\C(=C/c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-])\C#N,1,8.98787244,0.880207918,10.61549026,5.280940286,59.57338672,3320.040715,14.04604519,6.18047,43,7.356025297,3.746502657,12.72279212,9.722529261,18.75,115.389,2.702744666,16.03398165,2361.119483,13.66666,1995.667545
CCOC(=O)Nc1on[n+](c1)N2CCOCC2,1,4.541118888,0.32219638,5.415461788,2.725735665,34.22344124,1110.916083,8.292024998,4.27145,30,3.871207786,1.405708921,6.966796796,5.829913296,12,59.2097,1.083285846,9.847411309,861.0320952,7.43332,767.4351029
NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,1,8.449792643,1.770340531,10.43680858,7.343296426,55.56223371,3942.92963,13.08215401,7.78828,49,9.205033518,3.438072692,11.91339133,11.27074638,17.5,119.6384,3.934594739,17.76665761,2767.430212,14.09999,2337.661803
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)N4CCC(C)CC4)ccc23,1,8.599490483,0.796991203,10.64175831,5.391201847,57.68666661,2997.85073,13.54604519,6.85917,46,7.310983347,3.797432123,12.30561985,9.50119861,18.25,109.828,2.653377022,16.06544084,2121.243221,13.06665,1796.253955
CCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,1,7.918203323,0.926814297,9.432943313,5.131113522,49.65543931,3257.917866,11.65219834,5.49733,31,6.97372757,3.153838767,10.63531925,9.101504574,15.75,102.393,2.695635978,14.99059929,2279.996383,12.19524,1914.314953
Cc1nc2sccn2c1c3nc(cs3)c4oc5ccccc5c4,1,8.730130036,1.230961418,9.546098379,5.426761512,48.61192441,3680.302073,11.29282634,4.18429,29,7.0188961,3.611800403,10.51448672,8.923755407,15.75,95.856,2.767188625,13.81818097,2476.646962,11.69999,2025.416342
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c3ccccc13,1,9.487265252,1.160063048,11.07530279,5.799359871,60.08949076,4498.370989,14.20527278,7.10967,42,7.766964436,3.69617129,13.3124207,10.34726965,18.5,107.7172,3.235153827,17.55424553,2946.32862,14.9476,2426.894497
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,0,5.849931607,0.629848185,8.323129836,5.06316963,41.35833588,3092.421497,9.734958563,4.24944,22,6.524216655,1.637414784,9.380418565,7.710701172,13,90.7438,2.093839464,14.55959502,2166.585267,11.4524,1835.464582
NC(=O)c1c2CCCc2sc1NC(=O)c3oc4ccccc4c3,1,7.966180404,1.083978809,8.888655928,5.251313603,47.58586686,3124.420393,11.13103029,5.00026,32,6.633492459,2.97382209,10.42107373,8.191723906,14.75,90.7656,2.773021353,13.0349117,2138.009238,11.13332,1763.493556
Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,1,9.063162552,1.101380088,9.964941841,5.029586089,52.80006647,3735.244772,12.29282634,4.4592,31,6.775541808,4.184236207,11.24353558,8.755376597,16.25,104.404,2.756236946,14.23431554,2534.968884,12.33333,2074.643727
COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,1,9.94869259,0.925269064,12.48698588,5.61520119,69.39916183,3197.311638,16.4567288,8.07022,52,7.913891247,4.003290572,14.56922947,10.96463685,22.75,125.2859,2.507482893,18.71880071,2341.513841,15.53331,2018.443087
COCCNC(=O)c1c(N)n(\N=C\c2cccs2)c3nc4ccccc4nc13,1,9.007062949,0.763684287,10.39614769,4.943205974,57.7013182,3495.194816,13.68587185,5.46258,39,6.944540042,4.212851884,11.90495026,9.483962194,18.75,116.8851,1.956713551,15.94046182,2442.66608,13.39999,2052.425839
CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,1,8.115392851,1.054501272,9.579930441,5.981864303,50.09354109,3349.238167,11.76387466,6.61917,41,7.586178504,2.400582942,11.39008465,8.964678292,16.5,92.0058,2.787120027,14.9178358,2267.74775,11.76665,1879.875028
Cc1onc(c1)C(=O)OCC(=O)c2ccc(Br)s2,0,4.533082829,0.22716495,6.157576209,3.684180859,35.76313471,1697.167468,8.558550648,3.62099,21,5.888883938,0.808806392,7.888525839,6.559665339,11.25,72.2255,1.53248149,11.70807023,1310.195573,9.39998,1161.201164
CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,1,10.09760693,1.019794159,11.38751108,5.354317017,58.61440834,3631.87455,13.63103029,6.31542,41,7.120089743,4.506873471,12.52171136,9.422421102,18.25,114.8988,2.87066154,15.47522997,2467.029216,13.19999,2033.363188
CCc1cccc2c(c[nH]c12)C(=O)Cn3nnc(n3)c4ccc(OC)c(OC)c4,1,9.472269719,0.717445636,11.08911258,4.862684739,59.51492607,3143.227576,14.13889155,5.80859,43,6.531988324,3.679217871,12.23007752,9.265925017,18.5,114.784,2.120349889,16.4692647,2217.041123,13.49999,1870.997761
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3CCCc3s2,1,7.337560304,1.177941974,8.996232743,6.459787943,52.14575137,3365.143318,12.24882068,7.81089,47,9.178444276,2.407761767,12.1749614,10.30645418,16.25,103.302,3.242089816,16.21409504,2373.098889,12.73331,2029.553155
CC(=N)\C(=C(\O)/CSc1oc(nn1)c2ccc(OC(F)F)cc2)\C#N,1,6.609488848,0.492190236,8.033472351,3.670350195,49.6190052,2143.167079,11.9010859,4.84567,30,5.549767085,2.149623715,10.72026629,7.782256103,15.75,84.5835,1.462821645,13.67988291,1630.107485,11.50474,1437.541467
O=C(Cc1cn2ccsc2n1)OCc3nc4ccccc4s3,1,7.179613598,0.84000461,8.230740713,4.944033778,45.85291906,2712.678013,10.77598958,4.2551,28,6.72609472,2.648688033,9.848763426,8.38559819,15,87.576,2.327807684,13.06329256,1957.268444,11.03332,1660.457246
CCn1c(SCC(=O)Nc2ccc3c(oc4ccccc34)c2)nnc1c5ccc(N)cc5,1,10.57846658,1.127331615,12.20275227,6.163590918,66.51122285,3993.295838,15.61852484,6.44633,45,8.26095859,4.462009162,14.05866937,11.23751188,20.75,132.8851,3.058594702,18.22529903,2827.45801,15.49999,2389.297707
CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,1,8.972538568,0.76751934,10.93005431,5.04059743,60.41103622,3945.373404,14.39541394,6.38149,44,6.91818543,3.334314068,12.74149632,9.723720499,19,118.7955,2.196302354,16.90409678,2750.398108,14.19998,2328.342237
Cc1ccc(cc1)c2csc(NC(=O)c3oncc3)n2,0,5.757788374,0.500856424,7.218654842,3.491313645,40.84591606,2085.633347,9.720346691,3.52956,25,5.092836019,1.738240316,8.716632348,6.847764986,13,80.8357,1.453959259,11.47712053,1543.39165,9.69999,1334.716135
CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,1,4.32502601,0.339550654,4.857529203,2.942003436,30.88497679,1749.83979,7.468432913,4.24249,27,4.796127193,0.893416457,6.805040955,5.774200438,9.75,66.404,1.289218802,10.68116039,1282.386274,7.73332,1120.347317
CCc1ccc(NC(=O)c2noc3CCCc23)cc1,0,5.890712562,0.418401475,7.118302315,3.535303477,38.95888217,1793.63831,9.275188245,4.67224,31,4.791065061,1.894083816,8.104028586,6.653563432,12,77.7287,1.342980313,10.90153838,1312.236695,8.96666,1130.182578
O=C(Cc1ccc(s1)S(=O)(=O)N2CCOCC2)Nc3nc4CCCCc4s3,1,8.4290607,1.515449924,10.06086383,7.380440986,55.43877279,4188.019035,13.02000652,7.36281,44,9.322169134,2.921123322,12.25092495,10.96490355,17.75,104.1007,3.871285991,16.60756173,2960.015752,13.53331,2499.137616
CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,1,8.246567191,1.402489126,10.36526681,7.003070964,55.73961817,3368.171594,13.11419354,8.425,53,8.686114666,3.331405093,11.8026992,10.93587392,18.25,112.7107,3.939065486,16.76335113,2430.735576,13.09999,2074.596015
CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,1,11.29638977,1.277744223,13.18970992,6.660539099,70.38764212,4472.056954,16.58405,6.92753,50,8.67737116,4.981764531,14.65873575,11.85837338,22,138.6681,3.305011956,19.67251263,3114.797878,16.39999,2611.945714
CCCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,1,8.140534302,1.023246901,9.568031865,5.288492554,51.67027916,3359.458948,12.15219834,5.99733,34,7.37017418,3.364537774,11.01574609,9.601504574,16.25,107.01,2.792112397,15.69770607,2361.001979,12.69524,1987.761054
Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,1,8.378482997,0.741036603,10.13629936,4.76561393,57.61938872,2961.966581,13.70350994,5.2924,36,6.840465481,3.068012407,12.0359054,9.498189249,18.25,106.8797,2.001327992,15.77174,2185.030385,13.43332,1883.303584
O=C(CSc1nc(ccc1C#N)c2cccnc2)Nc3sc4CCCc4c3C#N,1,9.163201242,1.483245012,10.70687975,6.762465204,59.64156525,3839.425831,14.19020315,6.26506,36,8.482053159,3.514542932,12.24057687,10.78345254,18.25,115.2407,3.501368398,16.93912116,2756.081762,14.49999,2330.523007
NC(=S)N1NC(=C(\N=N\c2ccc(O)cc2)C1=O)c3ccc(cc3)[N+](=O)[O-],1,7.595165989,0.456760972,9.709752756,3.793494566,54.46298971,2968.622238,12.8630811,4.72418,30,5.790145844,2.967427877,11.9525245,7.931775437,17.25,104.2759,1.572717128,14.23335504,2120.551162,12.56665,1807.45368
Clc1ccc(COc2ccc(cc2)c3oc(NCc4cccnc4)c(n3)C#N)cc1,1,8.460415876,0.541505169,10.74916235,4.580927558,61.83100421,2781.059387,14.70784124,5.33829,38,6.899333815,3.14239114,12.72533142,9.60262397,19.5,115.9327,1.998470345,16.63444758,2094.509785,14.48095,1829.487549
Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,1,7.290230821,1.055676073,8.902588785,5.117214143,47.89030296,3222.704757,11.20350994,5.10798,30,7.184446093,3.228476519,10.27817515,8.974700135,14.25,99.906,2.694985695,14.8034692,2282.661858,12.26666,1929.824669
CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,1,8.23958864,1.292390701,9.985583112,6.065543791,58.488889,3593.296778,14.01157035,6.94591,42,8.040495217,3.064775305,12.22826958,10.6865055,19,118.6419,2.961912393,17.39919535,2608.010417,14.09998,2239.29389
COc1cccc2C=C(C(=O)Oc12)c3cn4ccc(C)cc4n3,1,7.866696349,0.635646394,9.053510681,3.835455356,47.80113379,2747.745626,11.15219834,4.26762,31,5.421861139,3.510565235,10.30557662,7.221364121,15.5,89.823,1.856015148,12.73797422,1881.708774,10.79999,1562.039417
COc1ccc(CN2C(=O)Nc3cc(ccc3C2=O)C(=O)NCc4ccc5OCOc5c4)cc1,1,10.79536545,0.892882435,13.22037257,5.633863319,70.3469333,3666.720098,16.51237169,6.80874,47,7.800179042,4.532913892,14.94850092,10.58187991,23,125.8769,2.584490965,18.29152637,2600.975619,15.69998,2196.532924
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c3ccccc13,1,9.487265252,1.306054239,11.07530279,6.107646677,60.08949076,4700.881956,14.20527278,7.407,42,8.214101208,3.69617129,13.3124207,10.76230344,18.25,110.7912,3.525315114,18.38431313,3079.290244,15.56664,2538.325033
[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],1,8.285537926,0.434633655,10.46880313,4.313420714,62.482369,2719.528135,14.8294076,5.13425,32,6.911938137,2.899030021,13.55950415,9.379790209,19.75,122.9087,1.794546276,16.75644789,2057.91606,14.83331,1799.289362
O=C1Oc2ccccc2N1CCn3c4ccccc4c5nc6ccccc6nc35,1,10.98594957,1.163477579,12.04754214,5.378697925,61.76549366,3989.373286,14.29282634,5.43524,38,7.040653998,5.583819996,13.04233333,9.515733157,20.25,119.349,2.865558884,15.44776776,2658.344261,13.76666,2161.630819
COc1ccc(cc1)C2C=C(Nc3nc(NC(=O)C)nn23)c4ccc(Cl)cc4,1,8.649338315,0.881141604,10.18361631,4.618120594,57.6444392,3475.127468,13.52920844,5.3696,39,6.751440366,4.328422172,12.49525788,9.039487384,18.75,112.3554,2.246072156,16.06553348,2422.705654,13.38095,2032.407699
CCOC(=O)Cc1cc(O)n2nc(cc2n1)c3ccc(C)cc3,1,6.90911926,0.491770656,8.102372437,3.439547566,46.79587164,2285.601903,11.06288195,4.72127,34,5.253080865,2.730777478,10.11963327,7.378845517,14.75,90.2738,1.505634059,12.98366614,1628.681842,10.69999,1391.289237
Cc1oc(cc1)c2cc(C(=O)NCc3occc3)c4ccccc4n2,1,7.832297076,0.609945807,9.336173611,3.956895454,51.70683121,2679.239889,12.20350994,4.57385,34,5.744543185,3.179996631,10.98715061,7.97724516,16.25,102.0117,1.728696942,13.65256794,1904.87546,11.79999,1610.267007
CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,1,4.279782816,0.149509703,6.362694566,2.814362353,38.7150872,1458.335204,9.307438208,4.51208,33,4.999682827,0.794011547,8.654229606,6.48346734,12.5,80.405,0.803560091,12.73060803,1145.683279,9.44761,1046.648941
CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,1,6.661499873,0.826886168,8.237269352,4.809783764,44.67879687,2719.70063,10.4523975,6.0526,39,6.676552585,2.603279753,9.979126771,8.00371002,14,92.249,2.578042316,13.6124019,1900.336725,10.61428,1604.77919
COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,1,9.854863591,0.915637874,12.23952489,5.782806908,67.29680108,3653.853298,15.9567288,6.60381,44,7.90153463,3.584164669,14.20563937,10.85888924,22,130.4529,2.57390589,18.64102299,2656.023335,15.59998,2279.075596
FC(F)Oc1ccc(cc1)c2oc(SCC(=O)NC(=O)NCc3occc3)nn2,1,7.628046751,0.535135659,9.359515791,4.134322059,58.5362536,2278.23812,13.99120364,5.76984,36,6.301487073,2.612522148,12.60074098,9.095565786,19.5,98.2804,1.60344723,15.44935818,1755.472799,13.1714,1551.25347
CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccccc2Cl)Br,1,5.949685418,0.494757926,7.795993249,3.931250526,45.86826547,2701.354832,11.02407581,5.24488,30,6.026392154,1.752597968,9.566405145,8.199667247,13.25,100.6448,1.701172725,14.80378912,2057.275648,12.11428,1815.736131
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,1,9.116359135,1.163776349,10.23555397,4.783950443,50.88494279,3541.235433,11.75835149,4.85534,34,6.049417415,4.997911413,10.78294179,7.946089069,16.5,97.54,2.669506714,13.16658922,2316.838182,11.36666,1864.608756
CCc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,1,10.69893618,1.196385094,12.07412548,5.562995873,62.60318212,4352.407974,14.60088675,5.89341,40,7.265650383,5.465241239,13.19591867,9.681251424,19.25,117.2492,2.982660783,16.25506241,2903.1947,14.26666,2366.487811
CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,1,7.91279796,1.190287053,9.593308891,5.307579061,54.59575338,2888.002632,12.91032127,7.49127,47,7.356491057,3.0398299,11.87738131,9.461965319,17.25,103.4679,2.675481128,15.54646208,2069.711653,12.53332,1774.612792
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,0,7.315791561,0.541451528,8.757847123,4.59550365,52.50205273,3049.210603,12.42065342,4.92285,33,6.907879518,2.145135225,11.77521644,8.920124755,16.5,100.0644,1.671366094,14.8591662,2252.832189,12.76665,1972.087351
Clc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,1,9.262478002,1.054750952,11.18578125,6.025011819,61.57512983,3647.055183,14.52487714,7.18847,47,8.206920341,3.458087284,13.05925351,10.81540432,20,126.6237,2.980670089,18.08532528,2654.77976,14.81428,2280.84464
CNc1nnc(s1)C2=Cc3cc(Cl)ccc3OC2=O,1,5.924984715,0.578838558,7.147030636,3.7726465,38.92877627,2400.50028,9.169035096,3.61027,22,5.206004071,2.398874496,8.398332451,6.616661753,12.5,78.9047,1.678136245,11.37896314,1706.366969,9.41428,1441.262685
COc1ccc2cc3c(N)nn(C(=O)Cc4ccc(Cl)cc4)c3nc2c1,1,8.287625593,1.713074101,10.02182293,6.460803661,53.63515523,3382.160293,12.54604519,8.10541,52,8.206699189,3.768916152,11.62232383,9.797756357,17,103.3128,3.954773917,15.78399046,2336.290442,12.48095,1951.087354
CC1=CC=CN2C(=O)C3=C(N=C12)N(C(=O)C(=C3)C#N)c4ccc(C)cc4,1,8.870582804,0.799985712,10.47195244,4.410767831,53.55497134,3832.792985,12.50723905,4.91524,32,6.18497566,4.403143693,11.51887414,8.059360838,17.25,96.33,2.185698777,14.22415312,2562.921439,12.26666,2095.527635
NCCNc1nc(NCc2ccccc2)c3CN(Cc4ccccc4)CCc3c1C#N,1,9.281597986,1.166797723,10.89186539,5.572436767,64.00526633,3576.653375,15.27951954,6.95971,52,7.753784471,4.222020539,12.79810437,10.72043953,19.75,125.0818,2.944050834,17.64224122,2595.081016,14.9,2222.498996
Cc1onc(NC(=O)CSc2cn(CCNC(=O)c3ccc(Cl)cc3)c4ccccc24)c1,1,9.278245385,1.148553602,11.36036263,6.045752789,65.43523667,3624.103233,15.49120364,6.62889,45,8.57995395,3.348929346,13.99864119,11.33378108,20.75,131.9544,3.02722416,18.87263339,2656.338832,15.64761,2290.709546
COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,1,6.36773577,0.680644168,7.595325017,4.667078095,44.86950167,2520.695258,10.74151474,4.2237,29,6.458405578,2.113811359,9.367175549,8.241750052,13.75,93.9607,1.805516182,13.40897218,1906.771004,11.03332,1656.855813
CCCSc1nc(C)c(cc1C#N)c2csc(n2)C(=C3CCCC3)C#N,1,7.863629042,1.252682664,9.301341768,6.464736719,52.63270301,3583.725319,12.67256506,6.94775,40,8.211405921,2.857913058,10.63303059,10.66975681,15.5,109.404,2.947308816,16.63568535,2582.759446,13.26666,2203.333224
O=C(Nc1nc(cs1)c2nc3ccccc3s2)C4COc5ccccc5O4,1,9.064512902,1.221405416,10.61604944,5.864979879,56.73111091,3626.82119,13.25915283,5.34539,34,7.766876228,3.772193206,12.06599282,9.965700208,18.25,114.2237,3.013136262,15.54927128,2562.346746,13.36665,2146.040591
O=C(CSc1n[nH]c(n1)c2ccc(cc2)S(=O)(=O)N3CCCCC3)Nc4nccs4,1,8.771702921,1.097153028,11.00802435,6.569639729,61.34141447,3952.109751,14.52000652,7.22674,43,8.950463889,3.122374166,13.27586898,11.59831664,19.75,111.9787,2.969301552,17.78182136,2885.154797,14.89998,2490.385532
